Status_Account_A14,credit_duration_ratio,Credit_Amount,credit_age_ratio,age_credit_interaction,Duration,Age,Status_Account_A11,Credit_History_A34,Installment_Rate,Savings_A61,Property_A121,Residence_Since,Status_Account_A12,Other_Plans_A143,Savings_A65,duration_short,Employment_A72,Other_Plans_A141,Housing_A152,Existing_Credits,Purpose_A43,Personal_Status_A93,duration_long,Personal_Status_A92,Job_A173,Employment_A74,Purpose_A40,duration_medium,Purpose_A42
0,334.8378378378378,12389,326.0263157894737,458.393,36,37,0,0,1,0,0,4,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,188.48,4712,124.0,174.344,24,37,0,0,4,0,0,2,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0
0,62.12,1553,64.70833333333333,35.719,24,23,0,0,3,0,0,2,1,1,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0
0,105.53846153846153,1372,37.08108108108108,49.392,12,36,1,0,2,1,0,3,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
1,103.12,2578,73.65714285714286,87.652,24,34,0,1,2,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
0,81.20408163265306,3979,94.73809523809524,163.139,48,41,0,0,4,0,0,1,1,1,1,0,0,0,1,2,1,1,1,0,1,1,0,0,0
0,137.91836734693877,6758,211.1875,209.498,48,31,1,0,3,1,0,2,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
0,129.36,3234,134.75,74.382,24,23,1,0,4,1,1,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,192.06451612903226,5954,152.66666666666666,226.252,30,38,0,1,3,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0
1,217.32,5433,201.22222222222223,141.258,24,26,0,0,2,0,0,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,50.375,806,35.04347826086956,17.732,15,22,1,0,4,1,0,4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,108.2,1082,38.642857142857146,29.214,9,27,0,0,4,1,0,4,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0
1,174.25,2788,111.52,66.912,15,24,0,1,2,1,0,3,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,1,1
0,225.3846153846154,2930,104.64285714285714,79.11,12,27,0,0,2,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0
1,77.08,1927,56.6764705882353,63.591,24,33,0,1,3,0,0,2,0,1,1,0,0,0,1,2,0,0,0,1,1,0,0,1,0
0,76.21621621621621,2820,100.71428571428571,76.14,36,27,0,1,4,1,0,4,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,0,0
1,37.48,937,33.464285714285715,25.299,24,27,0,0,4,1,0,3,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0
0,55.578947368421055,1056,34.064516129032256,31.68,18,30,0,1,3,1,1,3,1,0,0,0,0,1,1,2,0,1,0,0,1,0,1,1,0
0,240.30769230769232,3124,62.48,153.076,12,49,0,1,1,1,1,3,1,0,0,1,1,1,1,2,0,1,0,0,0,0,1,0,0
1,138.8,1388,51.407407407407405,36.088,9,26,0,0,4,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,64.43243243243244,2384,70.11764705882354,78.672,36,33,0,0,4,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1,164.07692307692307,2133,40.24528301886792,110.916,12,52,0,0,4,0,0,4,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,107.3157894736842,2039,97.0952380952381,40.78,18,20,1,0,1,1,1,4,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
0,279.9,2799,75.64864864864865,100.764,9,36,1,1,2,1,1,2,0,1,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0
0,99.15384615384616,1289,58.59090909090909,27.069,12,21,1,0,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0,64.05263157894737,1217,25.354166666666668,57.199,18,47,1,0,4,1,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,172.76923076923077,2246,36.81967213114754,134.76,12,60,1,1,3,1,0,3,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,0,1
0,29.615384615384617,385,6.52542372881356,22.33,12,58,1,1,4,1,1,3,0,1,0,1,0,0,1,4,1,0,0,1,0,1,0,0,0
0,78.6,1965,45.69767441860465,82.53,24,42,0,0,4,0,0,4,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,1,0
1,71.45454545454545,1572,42.486486486486484,56.592,21,36,0,0,4,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
0,108.72,2718,129.42857142857142,54.36,24,20,0,0,3,1,0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0,54.32,1358,33.1219512195122,54.32,24,40,1,0,4,0,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,133.0,931,28.21212121212121,29.792,6,32,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
0,57.68,1442,60.083333333333336,33.166,24,23,1,0,4,1,0,4,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0
0,169.64,4241,114.62162162162163,152.676,24,36,0,0,1,1,1,4,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0
1,146.05263157894737,2775,86.71875,86.025,18,31,0,1,2,1,0,2,0,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0
1,154.52,3863,117.06060606060606,123.616,24,32,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,291.125,2329,50.630434782608695,104.805,7,45,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0
0,91.8,918,29.612903225806452,27.54,9,30,0,0,4,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
0,73.48,1837,52.48571428571429,62.458,24,34,0,0,4,1,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1,90.51351351351352,3349,115.48275862068965,93.772,36,28,0,0,4,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
0,115.9090909090909,1275,53.125,29.325,10,23,0,0,4,1,0,2,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,113.12,2828,122.95652173913044,62.216,24,22,1,0,4,0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
1,181.04,4526,60.346666666666664,334.924,24,74,0,1,3,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,72.1891891891892,2671,52.372549019607845,133.55,36,50,0,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
1,107.94736842105263,2051,60.3235294117647,67.683,18,33,0,0,4,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
1,81.25,1300,28.26086956521739,58.5,15,45,0,0,4,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,57.0,741,32.21739130434783,16.302,12,22,1,0,4,0,0,3,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
0,112.72727272727273,1240,25.306122448979593,59.52,10,48,0,0,1,0,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,152.5909090909091,3357,111.9,97.353,21,29,1,0,4,0,0,2,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0
0,145.28,3632,157.91304347826087,79.904,24,22,1,0,1,1,0,4,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
1,95.15789473684211,1808,78.6086956521739,39.776,18,22,0,0,4,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
0,249.0612244897959,12204,249.0612244897959,585.792,48,48,0,0,2,0,0,2,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
0,150.11475409836066,9157,327.0357142857143,247.239,60,27,0,0,2,0,0,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0,525.1428571428571,3676,96.73684210526316,136.012,6,37,1,1,1,1,1,3,0,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0
0,111.0,3441,156.4090909090909,72.261,30,21,0,0,2,0,0,4,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1,49.23076923076923,640,12.8,31.36,12,49,0,0,4,1,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,166.0,3652,130.42857142857142,98.604,21,27,0,1,2,1,0,3,1,1,0,0,0,0,1,2,0,1,0,0,1,1,0,1,0
1,80.52631578947368,1530,46.36363636363637,48.96,18,32,0,1,3,1,0,2,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,1,0
1,79.87755102040816,3914,100.35897435897436,148.732,48,38,0,0,4,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
0,142.92307692307693,1858,80.78260869565217,40.876,12,22,1,0,4,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,136.8421052631579,2600,39.39393939393939,169.0,18,65,1,0,4,1,0,4,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0
1,123.6875,1979,54.97222222222222,69.265,15,35,0,0,4,0,0,2,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
0,302.2857142857143,2116,50.38095238095238,86.756,6,41,0,0,2,1,1,2,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
0,143.7,1437,47.9,41.673,9,29,0,0,2,0,0,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0
1,94.0,4042,109.24324324324324,145.512,42,36,0,1,4,0,1,4,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1
1,383.2,3832,58.95384615384615,245.248,9,64,0,0,1,0,1,4,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,146.4,3660,126.20689655172414,102.48,24,28,1,0,2,1,0,4,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0
0,81.73684210526316,1553,34.51111111111111,68.332,18,44,1,0,4,1,0,3,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1
0,90.25,1444,60.166666666666664,33.212,15,23,0,0,4,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
1,198.0,1980,99.0,37.62,9,19,0,0,2,1,0,2,0,1,0,1,1,0,0,2,0,0,0,1,1,0,0,0,1
0,54.2,1355,52.11538461538461,33.875,24,25,0,0,3,1,0,4,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
1,107.15384615384616,1393,29.020833333333332,65.471,12,47,0,0,4,1,0,4,0,0,0,1,0,1,1,3,0,1,0,0,1,0,0,0,0
1,55.04,1376,47.44827586206897,38.528,24,28,0,0,4,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0
1,256.60655737704917,15653,711.5,328.713,60,21,0,0,2,1,0,4,0,1,0,0,0,0,1,2,1,1,1,0,1,1,0,0,0
1,114.84615384615384,1493,42.65714285714286,50.762,12,34,0,0,4,1,0,3,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0
0,101.62790697674419,4370,161.85185185185185,113.62,42,26,1,0,3,1,0,2,0,0,0,0,0,1,1,2,1,1,1,0,1,1,0,0,0
0,39.473684210526315,750,26.785714285714285,20.25,18,27,1,0,4,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,81.75,1308,33.53846153846154,49.704,15,38,0,0,4,1,0,4,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1,288.9375,4623,112.7560975609756,184.92,15,40,0,0,3,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,74.04,1851,54.44117647058823,61.083,24,33,0,1,4,1,0,2,0,1,0,0,0,0,1,2,1,0,0,0,1,1,0,1,0
0,98.94736842105263,1880,56.96969696969697,60.16,18,32,1,1,4,1,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0
1,215.67567567567568,7980,285.0,215.46,36,27,0,0,4,0,0,4,0,1,1,0,1,0,0,2,0,1,1,0,1,0,0,0,0
0,147.83870967741936,4583,138.87878787878788,146.656,30,32,1,0,2,1,1,2,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1
1,106.61538461538461,1386,51.333333333333336,36.036,12,26,0,0,2,0,0,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0
0,37.88,947,24.28205128205128,35.986,24,38,0,0,4,1,0,3,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0
0,52.61538461538461,684,16.682926829268293,27.36,12,40,1,0,4,1,0,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,152.57142857142858,7476,146.58823529411765,373.8,48,50,1,0,4,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0,147.84615384615384,1922,50.578947368421055,71.114,12,37,0,0,4,1,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0,92.12,2303,50.06521739130435,103.635,24,45,1,0,4,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
0,218.54054054054055,8086,188.04651162790697,339.612,36,42,0,0,2,0,0,4,1,1,0,0,0,0,1,4,0,1,1,0,0,0,1,0,0
1,93.84,2346,65.16666666666667,82.11,24,35,0,1,4,1,0,3,0,1,0,0,0,0,1,2,0,1,0,0,1,1,0,1,0
0,264.8666666666667,3973,172.7391304347826,87.406,14,22,1,0,1,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
0,68.3076923076923,888,21.142857142857142,36.408,12,41,0,0,4,1,0,4,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
1,208.6122448979592,10222,269.0,378.214,48,37,0,0,4,0,0,3,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
0,136.16129032258064,4221,145.55172413793105,118.188,30,28,0,0,2,1,0,1,1,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0
0,334.7894736842105,6361,151.45238095238096,260.801,18,41,0,1,2,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
0,99.76923076923077,1297,54.041666666666664,29.831,12,23,0,0,3,1,1,4,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,69.23076923076923,900,37.5,20.7,12,23,1,0,4,0,0,2,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1,101.86363636363636,2241,43.94117647058823,112.05,21,50,0,0,4,1,1,2,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,1,1
0,150.0,1050,29.166666666666668,36.75,6,35,0,0,4,1,0,1,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1
0,149.57142857142858,1047,20.529411764705884,52.35,6,50,0,1,2,1,0,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1,252.56,6314,225.5,170.478,24,27,0,1,4,1,0,2,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0
0,112.7741935483871,3496,99.88571428571429,118.864,30,34,0,0,4,0,0,2,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
1,73.65306122448979,3609,128.89285714285714,97.443,48,27,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
0,372.53846153846155,4843,110.06818181818181,208.249,12,43,1,1,3,1,0,4,0,1,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0
0,97.3225806451613,3017,62.854166666666664,141.799,30,47,0,1,4,1,0,4,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
1,165.56,4139,147.82142857142858,111.753,24,27,0,1,3,0,0,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1,155.1891891891892,5742,179.4375,178.002,36,31,0,0,2,0,0,2,0,1,0,0,0,0,1,2,0,1,1,0,1,1,0,0,0
1,169.9344262295082,10366,241.06976744186048,435.372,60,42,0,0,2,1,0,4,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
1,297.14285714285717,2080,83.2,49.92,6,24,0,1,1,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1,117.27272727272727,2580,61.42857142857143,105.78,21,41,0,0,4,0,1,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
1,146.1290322580645,4530,167.77777777777777,117.78,30,26,0,1,4,1,0,4,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
1,206.0,5150,151.47058823529412,169.95,24,33,0,1,4,1,0,4,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
0,76.64383561643835,5595,223.8,134.28,72,24,0,0,2,0,0,2,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
0,95.36,2384,36.676923076923075,152.576,24,64,1,0,4,1,1,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1,76.47368421052632,1453,53.81481481481482,37.778,18,26,0,0,3,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0
1,219.71428571428572,1538,26.982456140350877,86.128,6,56,0,0,1,1,0,2,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
1,175.30769230769232,2279,59.973684210526315,84.323,12,37,0,0,4,0,0,4,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1,92.375,1478,43.470588235294116,48.774,15,33,0,0,4,1,1,3,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,1,0
1,204.12,5103,106.3125,239.841,24,47,0,1,3,1,0,3,0,1,0,0,1,0,0,3,1,0,0,0,1,0,0,1,0
0,266.4054054054054,9857,308.03125,305.567,36,31,0,0,1,0,0,3,1,1,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0
1,107.0,6527,186.4857142857143,221.918,60,34,0,0,4,0,0,4,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,122.45454545454545,1347,48.107142857142854,36.369,10,27,0,1,4,0,0,2,0,1,1,1,0,0,1,2,1,1,0,0,1,1,0,0,0
0,77.35135135135135,2862,92.3225806451613,85.86,36,30,0,0,4,0,0,3,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
1,275.3,2753,76.47222222222223,96.355,9,35,0,0,3,0,0,4,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0
0,280.84615384615387,3651,114.09375,113.181,12,31,1,0,1,0,0,3,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
0,60.9375,975,37.5,24.375,15,25,1,1,2,1,0,3,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,1
0,164.4375,2631,101.1923076923077,65.775,15,25,0,0,3,0,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,115.84,2896,96.53333333333333,83.984,24,29,0,0,2,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
0,673.7142857142857,4716,104.8,207.504,6,44,1,1,1,0,1,3,0,1,1,1,1,0,1,2,0,1,0,0,0,0,1,0,0
1,91.36,2284,78.75862068965517,63.952,24,28,0,0,4,1,0,2,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0
1,176.57142857142858,1236,24.235294117647058,61.8,6,50,0,0,2,0,0,4,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,84.84615384615384,1103,36.766666666666666,31.987,12,29,0,0,4,1,1,3,1,1,0,1,0,0,1,2,1,1,0,0,1,1,0,0,0
1,71.23076923076923,926,23.743589743589745,35.188,12,38,0,1,1,1,0,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1,94.73684210526316,1800,72.0,43.2,18,24,0,1,4,1,0,2,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,1,0
0,119.0625,1905,46.46341463414634,76.2,15,40,0,0,4,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,86.38461538461539,1123,37.43333333333333,32.567,12,29,0,0,4,0,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,129.20408163265307,6331,134.70212765957447,291.226,48,46,1,1,4,1,0,4,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0
0,55.08,1377,28.6875,64.719,24,47,0,0,4,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
0,80.74193548387096,2503,59.595238095238095,102.623,30,41,0,0,4,0,0,2,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0
0,90.28571428571429,2528,76.60606060606061,80.896,27,32,0,0,4,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0
1,332.75,5324,147.88888888888889,186.34,15,35,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
0,133.87755102040816,6560,262.4,157.44,48,24,0,0,3,0,0,2,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
0,228.3846153846154,2969,114.1923076923077,74.225,12,25,0,0,4,1,0,3,1,1,0,1,1,0,0,2,0,0,0,1,1,0,0,0,1
0,120.6,1206,46.38461538461539,30.15,9,25,0,0,4,1,1,4,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
0,211.8,2118,55.73684210526316,78.366,9,37,0,0,2,1,1,2,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1,33.10526315789474,629,19.060606060606062,20.128,18,32,0,1,4,0,0,3,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0
0,171.14285714285714,1198,33.27777777777778,41.93,6,35,1,0,4,1,0,4,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,112.54545454545455,2476,52.680851063829785,113.896,21,46,0,0,4,0,1,4,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,113.8,1138,43.76923076923077,28.45,9,25,1,1,4,1,1,4,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0
0,229.95081967213116,14027,500.9642857142857,378.729,60,27,0,0,4,1,0,2,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
1,245.03225806451613,7596,118.6875,478.548,30,63,0,1,1,0,0,4,0,1,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0
1,99.25806451612904,3077,75.04878048780488,123.08,30,40,0,1,3,0,0,2,0,1,1,0,0,0,1,2,1,1,1,0,1,0,0,0,0
1,79.21052631578948,1505,45.60606060606061,48.16,18,32,0,0,4,1,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
0,125.92,3148,98.375,97.588,24,31,0,1,3,0,0,2,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,1,0
0,292.76190476190476,6148,192.125,190.588,20,31,0,0,3,0,0,4,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0
0,133.7,1337,38.2,45.458,9,34,0,0,4,1,0,2,0,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0
0,61.857142857142854,433,17.32,10.392,6,24,0,0,4,0,0,2,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0
0,94.46153846153847,1228,49.12,29.472,12,24,1,0,4,1,1,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
0,79.0,790,11.791044776119403,52.14,9,66,0,0,4,0,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
1,91.78571428571429,2570,116.81818181818181,53.97,27,21,0,0,3,1,1,3,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1,35.714285714285715,250,5.9523809523809526,10.25,6,41,0,1,2,0,1,2,0,0,0,1,0,1,1,2,0,0,0,1,0,0,1,0,0
1,82.25,1316,27.416666666666668,61.852,15,47,0,1,2,0,0,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0
0,99.05263157894737,1882,72.38461538461539,47.05,18,25,1,0,4,1,0,4,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0
0,130.9387755102041,6416,106.93333333333334,378.544,48,59,0,0,4,1,0,3,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
0,51.0,1275,34.45945945945946,45.9,24,36,0,1,2,0,1,4,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0
0,256.12,6403,188.3235294117647,211.299,24,33,0,0,1,1,0,2,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
0,79.48,1987,90.31818181818181,41.727,24,21,1,0,2,1,1,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
0,84.44444444444444,760,16.88888888888889,33.44,8,44,0,0,4,1,1,2,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
1,104.12,2603,89.75862068965517,72.884,24,28,0,0,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1,676.0,3380,88.94736842105263,125.06,4,37,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
0,107.83783783783784,3990,133.0,115.71,36,29,0,0,3,0,0,2,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0
0,462.4,11560,481.6666666666667,265.88,24,23,0,0,1,1,0,4,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
0,230.52631578947367,4380,121.66666666666667,153.3,18,35,1,0,3,0,0,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1,965.8571428571429,6761,146.97826086956522,304.245,6,45,0,1,1,1,0,3,0,1,0,1,0,0,1,2,0,1,0,0,0,1,1,0,0
0,138.06451612903226,4280,158.5185185185185,111.28,30,26,0,0,4,0,0,4,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
0,93.0,2325,70.45454545454545,74.4,24,32,1,0,2,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0
0,95.27272727272727,1048,43.666666666666664,24.104,10,23,0,0,4,1,1,4,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1,143.63636363636363,3160,75.23809523809524,129.56,21,41,0,0,4,0,0,3,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
0,99.32,2483,107.95652173913044,54.626,24,22,1,0,4,0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
0,354.475,14179,457.38709677419354,425.37,39,30,1,1,4,0,0,4,0,1,1,0,0,0,1,2,0,1,1,0,0,1,0,0,1
0,128.35714285714286,1797,61.96551724137931,50.316,13,28,1,1,3,1,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0
0,156.9375,2511,104.625,57.753,15,23,1,0,1,1,0,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
0,98.0,1274,33.526315789473685,47.138,12,37,1,0,3,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
1,238.54545454545453,5248,194.37037037037038,136.448,21,26,0,0,1,0,0,3,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
1,189.3125,3029,89.08823529411765,99.957,15,33,0,0,2,1,0,2,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
0,61.142857142857146,428,8.56,20.972,6,49,1,0,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
0,51.36842105263158,976,40.666666666666664,22.448,18,23,1,0,1,1,0,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
