Duration,Credit_Amount,Installment_Rate,Residence_Since,Age,Existing_Credits,Num_Dependents,Risk,age_young,age_middle,age_senior,credit_low,credit_medium,credit_high,duration_short,duration_medium,duration_long,credit_duration_ratio,credit_age_ratio,age_credit_interaction,Status_Account_A11,Status_Account_A12,Status_Account_A13,Status_Account_A14,Credit_History_A30,Credit_History_A31,Credit_History_A32,Credit_History_A33,Credit_History_A34,Purpose_A40,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings_A61,Savings_A62,Savings_A63,Savings_A64,Savings_A65,Employment_A71,Employment_A72,Employment_A73,Employment_A74,Employment_A75,Personal_Status_A91,Personal_Status_A92,Personal_Status_A93,Personal_Status_A94,Other_Debtors_A101,Other_Debtors_A102,Other_Debtors_A103,Property_A121,Property_A122,Property_A123,Property_A124,Other_Plans_A141,Other_Plans_A142,Other_Plans_A143,Housing_A151,Housing_A152,Housing_A153,Job_A171,Job_A172,Job_A173,Job_A174,Telephone_A191,Telephone_A192,Foreign_Worker_A201,Foreign_Worker_A202
24,1285,4,4,32,1,1,1,0,1,0,1,0,0,0,1,0,51.4,38.93939393939394,41.12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
6,1299,1,1,74,3,2,0,0,0,1,1,0,0,1,0,0,185.57142857142858,17.32,96.126,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
15,1271,3,4,39,2,1,1,0,1,0,1,0,0,0,1,0,79.4375,31.775,49.569,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
24,1393,2,2,31,1,1,0,0,1,0,1,0,0,0,1,0,55.72,43.53125,43.183,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,691,4,3,35,2,1,1,0,1,0,1,0,0,1,0,0,53.15384615384615,19.194444444444443,24.185,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
15,5045,1,4,59,1,1,0,0,1,0,0,0,1,0,1,0,315.3125,84.08333333333333,297.655,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,2124,4,4,24,2,1,1,1,0,0,1,0,0,0,1,0,111.78947368421052,84.96,50.976,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,2214,4,3,24,1,1,0,1,0,0,1,0,0,1,0,0,170.30769230769232,88.56,53.136,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
21,12680,4,4,30,1,1,1,0,1,0,0,0,1,0,1,0,576.3636363636364,409.03225806451616,380.4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
24,2463,4,3,27,2,1,0,0,1,0,1,0,0,0,1,0,98.52,87.96428571428571,66.501,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,1155,3,3,40,2,1,0,0,1,0,1,0,0,1,0,0,88.84615384615384,28.170731707317074,46.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
30,3108,2,4,31,1,1,1,0,1,0,0,1,0,0,0,1,100.25806451612904,97.125,96.348,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
10,2901,1,4,31,1,1,0,0,1,0,0,1,0,1,0,0,263.72727272727275,90.65625,89.931,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,3617,1,4,28,3,1,0,0,1,0,0,1,0,1,0,0,278.2307692307692,124.72413793103448,101.276,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
12,1655,2,4,63,2,1,0,0,0,1,1,0,0,1,0,0,127.3076923076923,25.859375,104.265,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
24,2812,2,4,26,1,1,0,0,1,0,0,1,0,0,1,0,112.48,104.14814814814815,73.112,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
36,8065,3,2,25,2,1,1,0,1,0,0,0,1,0,0,1,217.97297297297297,310.1923076923077,201.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21,3275,1,4,36,1,1,0,0,1,0,0,1,0,0,1,0,148.86363636363637,88.51351351351352,117.9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
24,2223,4,4,52,2,1,0,0,1,0,1,0,0,0,1,0,88.92,41.943396226415096,115.596,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
12,1480,2,4,66,3,1,0,0,0,1,1,0,0,1,0,0,113.84615384615384,22.08955223880597,97.68,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
24,1371,4,4,25,1,1,1,0,1,0,1,0,0,0,1,0,54.84,52.73076923076923,34.275,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
36,3535,4,4,37,2,1,0,0,1,0,0,1,0,0,0,1,95.54054054054055,93.02631578947368,130.795,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,3509,4,1,25,1,1,0,0,1,0,0,1,0,0,1,0,184.68421052631578,134.96153846153845,87.725,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,5711,4,2,38,2,1,0,0,1,0,0,0,1,0,0,1,154.35135135135135,146.43589743589743,217.018,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
18,3872,2,4,67,1,1,0,0,0,1,0,1,0,0,1,0,203.78947368421052,56.94117647058823,259.424,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
39,4933,2,2,25,2,1,1,0,1,0,0,1,0,0,0,1,123.325,189.73076923076923,123.325,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,1940,4,4,60,1,1,0,0,0,1,1,0,0,0,1,0,77.6,31.80327868852459,116.4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,1410,2,2,31,1,1,0,0,1,0,1,0,0,1,0,0,108.46153846153847,44.0625,43.71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
12,836,4,2,23,1,1,1,1,0,0,1,0,0,1,0,0,64.3076923076923,34.833333333333336,19.228,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
20,6468,1,4,60,1,1,0,0,0,1,0,0,1,0,1,0,308.0,106.0327868852459,388.08,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
18,1941,4,2,35,1,1,0,0,1,0,1,0,0,0,1,0,102.15789473684211,53.916666666666664,67.935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
22,2675,3,4,40,1,1,0,0,1,0,0,1,0,0,1,0,116.30434782608695,65.2439024390244,107.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
48,2751,4,3,38,2,2,0,0,1,0,0,1,0,0,0,1,56.142857142857146,70.53846153846153,104.538,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
48,6224,4,4,50,1,1,1,0,1,0,0,0,1,0,0,1,127.0204081632653,122.03921568627452,311.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
40,5998,4,3,27,1,1,1,0,1,0,0,0,1,0,0,1,146.29268292682926,214.21428571428572,161.946,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
21,1188,2,4,39,1,2,1,0,1,0,1,0,0,0,1,0,54.0,29.7,46.332,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,6313,3,4,41,1,2,0,0,1,0,0,0,1,0,1,0,252.52,150.3095238095238,258.833,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
6,1221,1,2,27,2,1,0,0,1,0,1,0,0,1,0,0,174.42857142857142,43.607142857142854,32.967,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,2892,3,4,51,1,1,0,0,1,0,0,1,0,0,1,0,115.68,55.61538461538461,147.492,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
24,3062,4,3,32,1,1,0,0,1,0,0,1,0,0,1,0,122.48,92.78787878787878,97.984,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
9,2301,2,4,22,1,1,0,1,0,0,1,0,0,1,0,0,230.1,100.04347826086956,50.622,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,7511,1,4,51,1,2,1,0,1,0,0,0,1,0,1,0,395.3157894736842,144.44230769230768,383.061,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
12,1258,2,4,22,2,1,0,1,0,0,1,0,0,1,0,0,96.76923076923077,54.69565217391305,27.676,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
24,717,4,4,54,2,1,0,0,1,0,1,0,0,0,1,0,28.68,13.036363636363637,38.718,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
9,1549,4,2,35,1,1,0,0,1,0,1,0,0,1,0,0,154.9,43.02777777777778,54.215,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
24,1597,4,4,54,2,2,0,0,1,0,1,0,0,0,1,0,63.88,29.036363636363635,86.238,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
18,1795,3,4,48,2,1,0,0,1,0,1,0,0,0,1,0,94.47368421052632,36.63265306122449,86.16,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
20,4272,1,4,24,2,1,0,1,0,0,0,1,0,0,1,0,203.42857142857142,170.88,102.528,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,976,4,4,35,2,1,0,0,1,0,1,0,0,1,0,0,75.07692307692308,27.11111111111111,34.16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,7472,1,2,24,1,1,0,1,0,0,0,0,1,1,0,0,574.7692307692307,298.88,179.328,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
36,9271,2,1,24,1,1,1,1,0,0,0,0,1,0,0,1,250.56756756756758,370.84,222.504,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
6,590,3,3,26,1,1,0,0,1,0,1,0,0,1,0,0,84.28571428571429,21.85185185185185,15.34,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
12,930,4,4,65,4,1,0,0,0,1,1,0,0,1,0,0,71.53846153846153,14.090909090909092,60.45,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
42,9283,1,2,55,1,1,0,0,1,0,0,0,1,0,0,1,215.88372093023256,165.76785714285714,510.565,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
15,1778,2,1,26,2,1,1,0,1,0,1,0,0,0,1,0,111.125,65.85185185185185,46.228,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
8,907,3,2,26,1,1,0,0,1,0,1,0,0,1,0,0,100.77777777777777,33.592592592592595,23.582,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
6,484,3,3,28,1,1,0,0,1,0,1,0,0,1,0,0,69.14285714285714,16.689655172413794,13.552,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
36,9629,4,4,24,2,1,1,1,0,0,0,0,1,0,0,1,260.2432432432432,385.16,231.096,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
48,3051,3,4,54,1,1,1,0,1,0,0,1,0,0,0,1,62.265306122448976,55.472727272727276,164.754,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
48,3931,4,4,46,1,2,1,0,1,0,0,1,0,0,0,1,80.22448979591837,83.63829787234043,180.826,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
36,7432,2,2,54,1,1,0,0,1,0,0,0,1,0,0,1,200.86486486486487,135.12727272727273,401.328,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
6,1338,1,4,62,1,1,0,0,0,1,1,0,0,1,0,0,191.14285714285714,21.238095238095237,82.956,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6,1554,1,2,24,2,1,0,1,0,0,1,0,0,1,0,0,222.0,62.16,37.296,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
36,15857,2,3,43,1,1,0,0,1,0,0,0,1,0,0,1,428.56756756756755,360.3863636363636,681.851,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
18,1345,4,3,26,1,1,1,0,1,0,1,0,0,0,1,0,70.78947368421052,49.81481481481482,34.97,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
12,1101,3,2,27,2,1,0,0,1,0,1,0,0,1,0,0,84.6923076923077,39.32142857142857,29.727,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,3016,3,1,24,1,1,0,1,0,0,0,1,0,1,0,0,232.0,120.64,72.384,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,2712,2,2,41,1,2,1,0,1,0,0,1,0,0,0,1,73.29729729729729,64.57142857142857,111.192,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
8,731,4,4,47,2,1,0,0,1,0,1,0,0,1,0,0,81.22222222222223,15.229166666666666,34.357,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
18,3780,3,2,35,2,1,0,0,1,0,0,1,0,0,1,0,198.94736842105263,105.0,132.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21,1602,4,3,30,2,1,0,0,1,0,1,0,0,0,1,0,72.81818181818181,51.67741935483871,48.06,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,3966,1,4,33,3,1,1,0,1,0,0,1,0,0,1,0,208.73684210526315,116.6470588235294,130.878,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
18,4165,2,2,36,2,2,1,0,1,0,0,1,0,0,1,0,219.21052631578948,112.56756756756756,149.94,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
36,8335,3,4,47,1,1,1,0,1,0,0,0,1,0,0,1,225.27027027027026,173.64583333333334,391.745,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
48,6681,4,4,38,1,2,0,0,1,0,0,0,1,0,0,1,136.3469387755102,171.30769230769232,253.878,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
24,2375,4,2,44,2,2,0,0,1,0,1,0,0,0,1,0,95.0,52.77777777777778,104.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,1216,4,3,23,1,1,1,1,0,0,1,0,0,0,1,0,64.0,50.666666666666664,27.968,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
45,11816,2,4,29,2,1,1,0,1,0,0,0,1,0,0,1,256.8695652173913,393.8666666666667,342.664,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,5084,2,4,42,1,1,0,0,1,0,0,0,1,0,1,0,203.36,118.23255813953489,213.528,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
15,2327,2,3,25,1,1,1,0,1,0,1,0,0,0,1,0,145.4375,89.5,58.175,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
12,1082,4,4,48,2,1,1,0,1,0,1,0,0,1,0,0,83.23076923076923,22.081632653061224,51.936,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
12,886,4,2,21,1,1,0,1,0,0,1,0,0,1,0,0,68.15384615384616,40.27272727272727,18.606,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
4,601,1,3,23,1,2,0,1,0,0,1,0,0,1,0,0,120.2,25.041666666666668,13.823,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
